sku,name,store_view_code,dimension,dimensions_mm,i1out,operating_temperature_range,total_output_power_w,v1out_vdc,v2out_vdc,vin_range,series,attribute_set_code,product_type,categories,product_websites,description,short_description,weight,product_online,tax_class_name,visibility,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,country_of_manufacture,as_tran_application,as_tran_depth_mm,as_tran_height_inch,as_tran_height_mm,as_tran_isolation_voltage_vrms,as_tran_mounting_option,as_tran_package_qty,as_tran_package_style,as_tran_package_weght_g,as_tran_turn_ratio,as_tran_turn_ratio_pri,as_tran_turn_ratio_sec,as_tran_turn_ratio_sec2,as_tran_type,as_tran_width_mm,brochure,case,case_drawing,case_material,cfc_cb_i,cfc_cb_m,cfc_d_i,cfc_ul_i,cfc_ul_m,cfc_vde_i,cmc_current_rating_madc,cmc_dc_resistance_max_mom,cmc_depth_mm,cmc_height_mm,cmc_inductance_nom_muh,cmc_mounting_option,cmc_width_mm,color,configurable_dpm,current_ratio_amps,current_shunt,current_transformer,data_sheet,daylight_readable,dc_current_max,dc_resistance,dc_resistance_max,dc_resistance_secondary_max,design_origin,digit_height_inch,digit_height_mm,display_type,dosa,efficiency,enable_googlecheckout,eol_date,face_dim_view,face_view,features,form_factor,humidity,i2out,i3out,i4out,input_current,input_impedance_mohm,isolation_vac,isolation_vdc,isolation_voltage,is_imported,is_recurring,line_regulation_max,load_regulation_max,location,loop_drop_v,manufacturer,max_leakage_inductance,measuring_condition,measuring_range,measurment_type,meter_back_view,meter_dim_view,mounting_type,number_of_digit,output_current_range,output_power_total_w,package_style,pard_typical,pcs_180mm,pcs_330mm,pc_board_view,pinout,pinout_drawning,power_supply_current_ma,power_supply_isolation,power_supply_type,power_supply_v,primary_inductance_typical,production_date,product_brief,product_status,p_tran_dc_resist_secondary_1,p_tran_dc_resist_secondary_2,quality,rated_current_a,rated_output_mv,recom_current_transformer_desc,recom_current_transformer_name,recom_shunt_2_desc,recom_shunt_2_name,recom_shunt_3_desc,recom_shunt_3_name,recom_shunt_desc,recom_shunt_name,recurring_profile,regional_availability,replacement_part,resistance_ohm_25,resolution_v,ripple_noise,rohs_5,rohs_6,rohs_exc_11,rohs_exc_34,rohs_exc_6a,rohs_exc_6c,rohs_exc_7a,rohs_exc_7b,rohs_exc_7c1,rohs_exc_7c2,rohs_exc_7c3,rohs_exc_8,series_description,series_headline,series_primary,series_status,series_type,shielding,shunt_high_mv,shunt_low_mv,ts_dimensions_height,ts_dimensions_length,ts_dimensions_width,turn_ratio,update_rate_samples_sec,v1in_regulated,v1out_range_vdc,v1out_vdc_number,v2in_regulated,v3out_vdc,v4out_vdc,vin_max,vin_min,vin_nominal,volt_time_product,weight_g,weight_oz,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id
MYSSM01204BENL,MYSSM01204BENL,,1.2 x 0.8 x 0.5,30.2 x 20.9 x 12,4,-10 to 70,48,5 to 12,,17 to 40,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Non-Isolated - Point of Load (POL) DC-DC Converter,Non-Isolated - Point of Load (POL) DC-DC Converter,,1,Taxable Goods,Search,,,,,,,"8/27/14, 4:12 AM","1/7/19, 6:19 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/MYSSM01204BENL.pdf,,,,,,Murata,,,,,96,Yes,,,,,SMD,,,,,,,,,,No,No,,,F200,,,,,,,,,Surface Mount,,,48,,,,,,,,,,,,,,,To Be Discontinued,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,"5-12V/4A, Non-Isolated - Point of Load (POL) DC-DC Converter, 17-40V Input Voltage Range","5-12V/4A, Non-Isolated - Point of Load (POL) DC-DC Converter, 17-40V Input Voltage Range",,,,,,,,,,,,,5 to 12,5,,,,,,24,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
MYSSM01806BENL,MYSSM01806BENL,,1.2 x 0.8 x 0.5,30.2 x 20.9 x 12,6,-10 to 70,108,5 to 18,,25 to 40,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Non-Isolated - Point of Load (POL) DC-DC Converter,Non-Isolated - Point of Load (POL) DC-DC Converter,,1,Taxable Goods,Search,,,,,,,"8/27/14, 4:12 AM","1/7/19, 6:19 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/MYSSM01806BENL.pdf,,,,,,Murata,,,,,96.5,Yes,,,,,SMD,,,,,,,,,,No,No,,,F200,,,,,,,,,Surface Mount,,,108,,,,,,,,,,,,,,,To Be Discontinued,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,"5-18/6A, Non-Isolated - Point of Load (POL) DC-DC Converter,  25-40V Input Voltage Range","5-18/6A, Non-Isolated - Point of Load (POL) DC-DC Converter,  25-40V Input Voltage Range",,,,,,,,,,,,,5 to 18,5,,,,,,36,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
PQC250-54,PQC250-54,,3 x 5 x 1.4,76.2 x 127 x 35.2,4.6,-10 to 70,277,54,5,90 to 264,N/A,AC/DC Power Supplies,simple,"Default Category/Power Products/AC-DC Power Supplies/Open Frame,Murata PS/Products/AC-DC Power Supplies/Open Frame 1U","power,murataps,base","AC-DC 250 Watt, 54V Main Output, 5V Standby Outout, Open Frame, Convection Cooled Power Supply","AC-DC 250 Watt, 54V Main Output, 5V Standby Outout, Open Frame, Convection Cooled Power Supply",,1,0,"Catalog, Search",,,,,,,"3/28/17, 11:36 PM","1/7/19, 6:29 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/acdcsupplies/pqc250.pdf,,,,,,Murata Power Solutions,,,,,94,Yes,,,,,3 x 5,,0.5,,,,,,1500,,No,No,,,T,,,,,,,,,,,,250,,1,,,,,,,,,,,,,Recommended In Production,,,"IEC60601-1 (Ed. 3) – CB Cert and Report ANSI/AAMI ES60601-1 (2005+C1:09+A2:10)
CAN/CSA 22.2 No. 60601-1 (2008) 3rd Edition
EN60601-1:2006+CORR:2010",,,,,,,,,,,,,,,,,,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"The PQC250 series switching power supplies utilize advanced component and circuit technologies to
deliver high efficiency and low power dissipation in both operational and standby operation in a compact
3.0"" x 5.0"" x 1.40"" package. Designed for medical, computing, communications, telecom, industrial,
consumer, and other OEM applications, deployable in 1U customer systems. All models offer universal AC
input capability with active power factor correction (PFC) and compliance to worldwide safety and EMC
standards.","3"" x 5"" High Density Open Frame  AC-DC Power Supply",,,,,,,,,,,,,,54,,,,264,90,,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
8941420,OKLP-X/25-W12-C,,0.5 x 0.67 x 0.42,12.7 x 17.02 x 10.7,25,-20 to 70,49.5,0.8-3.6,,7 to 13.2,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Discontinued,"25A, 12V Input, Non-Isolated DC-DC Converter, SMT, 7-13Vin, 0.8-3.6Vout <a href=""http://www.zmdi.com/murata_power_block"" target=_blank>Recommended use with ZMDI ZSPM1025 single phase digital PWM IC - Learn More Today</a>",,1,0,Search,,,,,,,"1/18/14, 1:42 AM","1/7/19, 5:55 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/oklp-x25-w12.pdf,,,,,,Murata Power Solutions,,,,,93.5,Yes,,,,,,,,,,756,,,,,No,No,,,M,,,,,,,,,Surface Mount,,,49.5,,,,,,,,,,,,,,,Discontinued,,,UL/IEC/EN60950-1 safety approvals.,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"Power Block <a href=""http://www.zmdi.com/murata_power_block"" target=_blank>Recommended use with ZMDI ZSPM1025 single phase digital PWM IC - Learn More Today</a>",Programmable Output 25-Amp SMT PoL,,,,,,,,,,,,,0.8 to 3.6,,,,,,,12,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
4401954,PQC250-54D,,3 x 5 x 1.4,76.2 x 127 x 35.2,13.8,-20 to 70,250,54,5,90 to 264,N/A,AC/DC Power Supplies,simple,"Default Category/Power Products/AC-DC Power Supplies/Open Frame,Murata PS/Products/AC-DC Power Supplies/Open Frame 1U","power,murataps,base","250W 3"" x 5"" Convection Cooled AC-DC Power Supply with 90-264Vac input, 54Vdc output, 5Vstandby, with droop current sharing
","250W 3"" x 5"" Convection Cooled AC-DC Power Supply with 90-264Vac input, 54Vdc output, 5Vstandby, with droop current sharing",,1,,"Catalog, Search",,,,,,,"3/19/18, 9:23 PM","1/7/19, 6:41 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/acdcsupplies/pqc250.pdf,,,,,,Murata Power Solutions,,,,,94,Yes,,,,,3 x 5,,11.1,,,,,,,,No,No,,,M,,,,,,,,,,,,250,,120,,,,,,,,,,,,,Recommended In Production,,,"Safety – Medical Standards2 x MOPP (Primary-Secondary): IEC60601-1  (Ed. 3) – CB Cert and Report ANSI/AAMI ES60601-1  (2005+C1:09+A2:10) (Designed to comply with IEC60601-1-2 4th Edition EMC Standard Requirements); CAN/CSA 22.2 No. 60601-1  (2008) 3rd Edition; EN60601-1:2006+CORR:2010.

Safety – ITE, Audio/Video & Consumer Standards: IEC/EN/UL/CSA 60950-1, IEC/EN/UL/CSA 60335-1 (CB Report & Certificate), CE Marking  per LVD.",,,,,,,,,,,,,,,,,,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"The PQC250 series switching power supplies utilize advanced component and circuit technologies to deliver high efficiency and low power dissipation in both operational and standby operation in a compact 3.0"" x 5.0"" x 1.40"" package. Designed for medical, computing, communications, telecom, industrial, consumer, and other OEM applications, deployable in 1U customer systems. All models offer universal AC
input capability with active power factor correction (PFC) and compliance to worldwide safety and EMC standards.","250W 3"" x 5"" Convection Cooled AC-DC Power Supply
",,,,,,,,,,,,,,54,,,,264,90,,,,,999,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0
4401998,PQC250-54DRT,,3 x 5 x 1.4,76.2 x 127 x 35.2,13.8,-20 to 70,250,54,5,90 to 264,PQC250,AC/DC Power Supplies,simple,"Default Category/Power Products/AC-DC Power Supplies/Open Frame,Murata PS/Products/AC-DC Power Supplies/Open Frame 1U","power,murataps,base","250W 3"" x 5"" Convection Cooled AC-DC Power Supply with 90-264Vac input, 54Vdc output, 5Vstandby, with droop current sharing with ORing
","250W 3"" x 5"" Convection Cooled AC-DC Power Supply with 90-264Vac input, 54Vdc output, 5Vstandby, with droop current sharing with ORing",,1,,"Catalog, Search",,,,,,,"3/19/18, 9:23 PM","1/7/19, 6:41 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/acdcsupplies/pqc250.pdf,,,,,,Murata Power Solutions,,,,,94,Yes,,,,,3 x 5,,11.1,,,,,,,,No,No,,,M,,,,,,,,,,,,250,,120,,,,,,,,,,,,,Recommended In Production,,,"Safety – Medical Standards2 x MOPP (Primary-Secondary): IEC60601-1  (Ed. 3) – CB Cert and Report ANSI/AAMI ES60601-1  (2005+C1:09+A2:10) (Designed to comply with IEC60601-1-2 4th Edition EMC Standard Requirements); CAN/CSA 22.2 No. 60601-1  (2008) 3rd Edition; EN60601-1:2006+CORR:2010.

Safety – ITE, Audio/Video & Consumer Standards: IEC/EN/UL/CSA 60950-1, IEC/EN/UL/CSA 60335-1 (CB Report & Certificate), CE Marking  per LVD.
",,,,,,,,,,,,,,,,,,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"The PQC250 series switching power supplies utilize advanced component and circuit technologies to deliver high efficiency and low power dissipation in both operational and standby operation in a compact 3.0"" x 5.0"" x 1.40"" package. Designed for medical, computing, communications, telecom, industrial, consumer, and other OEM applications, deployable in 1U customer systems. All models offer universal AC
input capability with active power factor correction (PFC) and compliance to worldwide safety and EMC standards.","250W 3"" x 5"" Convection Cooled AC-DC Power Supply",,,,,,,,,,,,,,54,,,,264,90,,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0
IHB60T480512-C,IHB60T480512-C,,2.3 x 2.4 x 0.5,58.4 x 61 x 12.7,12,-40 to 100,60,5.1,12,33 to 76,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Obsolete,Obsolete,0,1,Taxable Goods,Search,,,,,,,"1/18/14, 1:36 AM","1/7/19, 4:57 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/tdc_ihb60tc.pdf,,,,,,Murata Power Solutions,,,,,87,Yes,,,,,1/2 Brick,,2.5,-2.5,,,,,1500,,No,,2,1,M,,,,,,,,,,,,60,,,,,,,/p-ihb60.gif,,,,,,,,Discontinued,,,"Safety Per UL/CUL1950, EN60950",,,,,,,,,,,,, ,,,,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,,60 Watt Triple Output Half Brick DC/DC Converter,,,,,,,,,,,,,,5.1,,-12,,,,48,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
VKP100MT312,VKP100MT312,,2.3 x 2.4 x 0.5,58.4 x 61 x 12.7,30,-40 to 100,100,3.3,12,33 to 75,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Obsolete,Obsolete,0,1,Taxable Goods,Search,,,,,,,"1/18/14, 1:39 AM","1/7/19, 5:26 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,/c-vkp100.gif,,,,,,,,,,,,,,,,,,,,/data/power/ncl/tdc_vkp100xt.pdf,,,,,,Murata Power Solutions,,,,,86,Yes,,,,,1/2 Brick,,4.2,-4.2,,,,,1500,,No,,2,1,M,,,,,,,,,,,,100,,,,,,,/p-vkp100.gif,,,,,,,,Discontinued,,,"Safety Per UL/CUL1950, EN60950",,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,3.3,,-15,,,,48,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
VKP100MT312C,VKP100MT312C,,2.3 x 2.4 x 0.5,58.4 x 61 x 12.7,30,-40 to 100,100,3.3,12,33 to 75,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Obsolete,Obsolete,0,1,Taxable Goods,Search,,,,,,,"1/18/14, 1:39 AM","1/7/19, 5:26 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,/c-vkp100.gif,,,,,,,,,,,,,,,,,,,,/data/power/ncl/tdc_vkp100mtc.pdf,,,,,,Murata Power Solutions,,,,,86,Yes,,,,,1/2 Brick,,4.2,-4.2,,,,,1500,,No,,2,1,M,,,,,,,,,,,,100,,,,,,,/p-vkp100.gif,,,,,,,,Discontinued,,,"Safety Per UL/CUL1950, EN60950",,,,,,,,,,,,,,,,,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,3.3,,-15,,,,48,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
VKP100MT515,VKP100MT515,,2.3 x 2.4 x 0.5,58.4 x 61 x 12.7,20,-40 to 100,100,5,15,33 to 75,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Obsolete,Obsolete,0,1,Taxable Goods,Search,,,,,,,"1/18/14, 1:39 AM","1/7/19, 5:26 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,/c-vkp100.gif,,,,,,,,,,,,,,,,,,,,/data/power/ncl/tdc_vkp100xt.pdf,,,,,,Murata Power Solutions,,,,,87,Yes,,,,,1/2 Brick,,2,-2,,,,,1500,,No,,2,1,M,,,,,,,,,,,,100,,,,,,,/p-vkp100.gif,,,,,,,,Discontinued,,,"Safety Per UL/CUL1950, EN60950",,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,5,,-15,,,,48,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
VKP60LT312C,VKP60LT312C,,2.3 x 2.4 x 0.5,58.4 x 61 x 12.7,18,-40 to 100,60,3.3,12,18 to 40,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Obsolete,Obsolete,0,1,Taxable Goods,Search,,,,,,,"1/18/14, 1:39 AM","1/7/19, 5:26 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,/c-vkp60.gif,,,,,,,,,,,,,,,,,,,,/data/power/ncl/tdc_vkp60xt.pdf,,,,,,Murata Power Solutions,,,,,86,Yes,,,,,1/2 Brick,,2.5,-2.5,,,,,1500,,No,No,2,1,M,,,,,,,,,,,,60,,,,,,,,,,,,,,,Discontinued,,,"Safety Per UL/CUL1950, EN60950",,,,,,,,,,,,,,,,,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,3.3,,-12,,,,24,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
VKP60LT315C,VKP60LT315C,,2.3 x 2.4 x 0.5,58.4 x 61 x 12.7,18,-40 to 100,60,3.3,15,18 to 40,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Obsolete,Obsolete,0,1,Taxable Goods,Search,,,,,,,"1/18/14, 1:39 AM","1/7/19, 5:26 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,/c-vkp60.gif,,,,,,,,,,,,,,,,,,,,/data/power/ncl/tdc_vkp60xt.pdf,,,,,,Murata Power Solutions,,,,,86,Yes,,,,,1/2 Brick,,2,-2,,,,,1500,,No,No,2,1,M,,,,,,,,,,,,60,,,,,,,/p-vkp60.gif,,,,,,,,Discontinued,,,"Safety Per UL/CUL1950, EN60950",,,,,,,,,,,,,,,,,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,3.3,,-15,,,,24,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
VKP60LT512C,VKP60LT512C,,2.3 x 2.4 x 0.5,58.4 x 61 x 12.7,12,-40 to 100,60,5.1,12,18 to 40,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Obsolete,Obsolete,0,1,Taxable Goods,Search,,,,,,,"1/18/14, 1:39 AM","1/7/19, 5:26 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,/c-vkp60.gif,,,,,,,,,,,,,,,,,,,,/data/power/ncl/tdc_vkp60xt.pdf,,,,,,Murata Power Solutions,,,,,87,Yes,,,,,1/2 Brick,,2.5,-2.5,,,,,1500,,No,No,2,1,M,,,,,,,,,,,,60,,,,,,,/p-vkp60.gif,,,,,,,,Discontinued,,,"Safety Per UL/CUL1950, EN60950",,,,,,,,,,,,,,,,,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,5.1,,-12,,,,24,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
VKP60LT515C,VKP60LT515C,,2.3 x 2.4 x 0.5,58.4 x 61 x 12.7,12,-40 to 100,60,5.1,15,18 to 40,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Obsolete,Obsolete,0,1,Taxable Goods,Search,,,,,,,"1/18/14, 1:39 AM","1/7/19, 5:26 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,/c-vkp60.gif,,,,,,,,,,,,,,,,,,,,/data/power/ncl/tdc_vkp60xt.pdf,,,,,,Murata Power Solutions,,,,,87,Yes,,,,,1/2 Brick,,2,-2,,,,,1500,,No,No,2,1,M,,,,,,,,,,,,60,,,,,,,/p-vkp60.gif,,,,,,,,Discontinued,,,"Safety Per UL/CUL1950, EN60950",,,,,,,,,,,,,,,,,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,5.1,,-15,,,,24,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
VKP60MT312,VKP60MT312,,2.3 x 2.4 x 0.5,58.4 x 61 x 12.7,18,-40 to 100,60,3.3,12,33 to 75,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Obsolete,Obsolete,0,1,Taxable Goods,Search,,,,,,,"1/18/14, 1:39 AM","1/7/19, 5:26 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,/c-vkp60.gif,,,,,,,,,,,,,,,,,,,,/data/power/ncl/tdc_vkp60xt.pdf,,,,,,Murata Power Solutions,,,,,86,Yes,,,,,1/2 Brick,,2.5,-2.5,,,,,1500,,No,,2,1,M,,,,,,,,,,,,60,,,,,,,/p-vkp60.gif,,,,,,,,Discontinued,,,"Safety Per UL/CUL1950, EN60950",,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,3.3,,-12,,,,48,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
VKP60MT312C,VKP60MT312C,,2.3 x 2.4 x 0.5,58.4 x 61 x 12.7,18,-40 to 100,60,3.3,12,33 to 75,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Obsolete,Obsolete,0,1,Taxable Goods,Search,,,,,,,"1/18/14, 1:39 AM","1/7/19, 5:26 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,/c-vkp60.gif,,,,,,,,,,,,,,,,,,,,/data/power/ncl/tdc_vkp60xt.pdf,,,,,,Murata Power Solutions,,,,,86,Yes,,,,,1/2 Brick,,2.5,-2.5,,,,,1500,,No,,2,1,M,,,,,,,,,,,,60,,,,,,,/p-vkp60.gif,,,,,,,,Discontinued,,,"Safety Per UL/CUL1950, EN60950",,,,,,,,,,,,,,,,,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,3.3,,-12,,,,48,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
VKP60MT315,VKP60MT315,,2.3 x 2.4 x 0.5,58.4 x 61 x 12.7,18,-40 to 100,60,3.3,15,33 to 75,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Obsolete,Obsolete,0,1,Taxable Goods,Search,,,,,,,"1/18/14, 1:39 AM","1/7/19, 5:26 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,/c-vkp60.gif,,,,,,,,,,,,,,,,,,,,/data/power/ncl/tdc_vkp60xt.pdf,,,,,,Murata Power Solutions,,,,,86,Yes,,,,,1/2 Brick,,2,-2,,,,,1500,,No,,2,1,M,,,,,,,,,,,,60,,,,,,,/p-vkp60.gif,,,,,,,,Discontinued,,,"Safety Per UL/CUL1950, EN60950",,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,3.3,,-15,,,,48,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
VKP60MT315C,VKP60MT315C,,2.3 x 2.4 x 0.5,58.4 x 61 x 12.7,18,-40 to 100,60,3.3,15,33 to 75,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Obsolete,Obsolete,0,1,Taxable Goods,Search,,,,,,,"1/18/14, 1:39 AM","1/7/19, 5:26 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,/c-vkp60.gif,,,,,,,,,,,,,,,,,,,,/data/power/ncl/tdc_vkp60xt.pdf,,,,,,Murata Power Solutions,,,,,86,Yes,,,,,1/2 Brick,,2,-2,,,,,1500,,No,,2,1,M,,,,,,,,,,,,60,,,,,,,/p-vkp60.gif,,,,,,,,Discontinued,,,"Safety Per UL/CUL1950, EN60950",,,,,,,,,,,,,,,,,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,3.3,,-15,,,,48,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
VKP60MT512,VKP60MT512,,2.3 x 2.4 x 0.5,58.4 x 61 x 12.7,12,-40 to 100,60,5.1,12,33 to 75,N/A,DC/DC Converters1,simple,Default Category/Removed From Active Categories - status does not contain recommended,"power,murataps,base",Obsolete,Obsolete,0,1,Taxable Goods,Search,,,,,,,"1/18/14, 1:39 AM","1/7/19, 5:26 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,/c-vkp60.gif,,,,,,,,,,,,,,,,,,,,/data/power/ncl/tdc_vkp60xt.pdf,,,,,,Murata Power Solutions,,,,,87,Yes,,,,,1/2 Brick,,2.5,-2.5,,,,,1500,,No,,2,1,M,,,,,,,,,,,,60,,,,,,,/p-vkp60.gif,,,,,,,,Discontinued,,,"Safety Per UL/CUL1950, EN60950",,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,5.1,,-12,,,,48,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
